1.960376683414216670e-02,2.590137711011383237e-01
7.406720674145248484e-01,4.205317841339390461e-01
1.780897066195173406e-01,8.257672420404316149e-02
7.069468416966597779e-01,9.132436536348418343e-01
9.326314840417716523e-01,6.561099325730012088e-01
6.466675052982557848e-01,5.021880449597423413e-01
4.408572317443907873e-01,1.628594869578667836e-01
9.389027135890331000e-01,9.632069239974898611e-01
7.925926252650031811e-01,9.399063490389788500e-01
7.512792570213895349e-01,8.832961709190595423e-02
8.417151976136161284e-01,4.575460287079874400e-02
6.236275878799468764e-01,6.159607016901271770e-01
4.484405473705816436e-01,8.272287269283246092e-01
7.444282429781455823e-01,2.076405456844346298e-01
2.164447362517185613e-01,3.590230537682386758e-01
7.603090983204041642e-01,6.908330768392396681e-01
9.181247377568508838e-01,1.888472202719964632e-01
2.848595775338023106e-01,4.439140091905602881e-01
1.606926467727094465e-01,7.962733972646185432e-01
6.866213747798263212e-01,3.924295846121794717e-02
2.478515940952258911e-01,5.738819990355661371e-01
5.074686683776975515e-01,6.229740322543959596e-01
6.655428268867835673e-01,3.473443480210612333e-01
6.427569964168209360e-01,5.929449530299002458e-02
2.251941067045252765e-01,7.615534926058942222e-01
1.865245379350809474e-01,5.265607705600106048e-01
6.012531354118814120e-01,6.946578024965484044e-01
1.743388188962380347e-01,4.332058216666287986e-01
3.729799515836282886e-01,8.774373539469459971e-02
9.421772624546622676e-01,6.112110691842442822e-01
9.611255874259249099e-01,4.352205109340015476e-01
6.372791008229172771e-02,2.608655389282384940e-01
7.429859289058962091e-01,8.206345628566225070e-01
4.644189572049853276e-01,2.372256626415124026e-01
4.971910871529481302e-01,3.735907730636952029e-01
6.859505729799533214e-01,7.930747558236463934e-01
3.962938525922330424e-01,1.282921652473377194e-01
7.637102826596178229e-01,1.486984556964760507e-01
3.674363679281310024e-01,2.698483647507277094e-01
5.393889649457306312e-01,4.627976449780824009e-01
4.836392475888861009e-01,7.033218032027286348e-01
5.092393699856521128e-01,5.316760344893516343e-01
5.954737411752467624e-01,8.150649725981828908e-01
2.293576193679580655e-02,1.122671299501806774e-01
8.242160076912266042e-01,4.199320732524810529e-01
8.940114907678670120e-02,1.532493443680117418e-01
7.286781118993728157e-01,4.857510216694870819e-01
9.005636475573863819e-01,5.228769740073596628e-01
1.373676106557847332e-02,8.875636801022802613e-01
5.870781496196110227e-01,2.985728672646282833e-01
3.869518915068844711e-01,3.099061465095749313e-01
6.041595942978006395e-01,4.274831846186508133e-01
6.646831760000826428e-01,9.509639938664811165e-01
3.250046436889298396e-01,5.262863315971971767e-01
5.783472623114749300e-01,9.427216873983379486e-01
8.537803235046386163e-01,6.261444458237729327e-01
2.651026184426649168e-01,3.107934058916482778e-01
2.335426772230519976e-02,9.826409704665635125e-01
1.655585902710777768e-01,1.151758419772852537e-01
4.517688802482558996e-01,9.046900608320984638e-01
9.786726462741223154e-01,7.724737019429102070e-01
3.593826573262279833e-01,8.364359331009120213e-01
3.363177918243480113e-01,6.219045874851563127e-01
2.234778676332199732e-01,8.816540188012035317e-01
1.810483349360241800e-01,1.959176335396913271e-01
7.875973963014004653e-01,1.095153327325222858e-01
3.937414427511844450e-01,4.644771901459062713e-01
2.578237388628796811e-01,7.133387075119745901e-02
8.529186277416223039e-02,5.177967102268380417e-01
5.401590022815466741e-01,7.570594901903291429e-01
1.150145656759496426e-01,6.941484143377463223e-01
3.105753513392266463e-01,1.613494768287211389e-01
1.553121784844042064e-01,2.336567470170141658e-01
9.162692564831209641e-01,4.214186039191223365e-01
1.527858709519110403e-01,2.349960990362426339e-02
4.285631697692690589e-01,2.495162315275439857e-02
3.352828544402967070e-01,5.859234649879485612e-02
9.843247519375415422e-01,3.223066046157129771e-01
2.920751349544545850e-01,6.188521825010100397e-01
8.900430074481747722e-01,3.468145830594369650e-01
3.063933037857877184e-01,9.148552867166579450e-01
8.852119457157027194e-01,8.266824713285521042e-01
5.634426207342140280e-01,2.282305559086591495e-01
5.718934103018072923e-01,6.551813724098570768e-02
8.287891907309551387e-01,5.205706104221717867e-01
3.982788727061327139e-01,7.665780972119059511e-01
9.142042522943837346e-01,5.748404284227409677e-01
3.716048579669866680e-01,3.849712887769118907e-01
7.827832765554862959e-01,3.298860156021949375e-01
3.747378214695813448e-01,9.444815772439584256e-01
8.863504471590717415e-01,2.142798130165346482e-02
1.511020632755864512e-01,3.906156581003180639e-01
6.400965941509251245e-01,1.452851939464340214e-01
4.799108931888450558e-01,9.350700158613667323e-01
6.176887194522393543e-01,8.167042793639661680e-02
7.183059100038482470e-01,1.730961751875425003e-01
7.882666844289415442e-01,9.855453588263525244e-01
1.537281017627907809e-01,5.687625947609018517e-01
9.815334834465866409e-01,1.494503129936519681e-01
6.293597062174459689e-01,5.431252195678908379e-01
7.998346257704038731e-01,6.934487544275863558e-01
2.580213703727077812e-01,4.761453313121574715e-01
6.939873435368710819e-01,6.497524124936553402e-01
4.374010196001150708e-01,4.406294261841058879e-01
5.628237285504562593e-01,3.466972793645996531e-01
5.087761610256199551e-01,8.840613386965213705e-01
4.746521229424710553e-02,2.151733588088537430e-01
8.196131067804226511e-01,8.978453889948883049e-01
2.023822878900710664e-02,3.848286518584542182e-01
2.587463363089419488e-01,9.176281554285810049e-01
7.851117580668551810e-01,5.134811693709412372e-01
5.322966349140582087e-01,3.171105724328806552e-01
1.451437918928836779e-01,8.514306616859718124e-01
8.653088811509719314e-01,2.382522510676551852e-01
1.322327864528860530e-01,9.830564358355691201e-01
2.165241204274348519e-02,7.613474753404485540e-01
8.215412411157552164e-02,2.972087295063409740e-01
1.603414564168591516e-01,6.551224053673432302e-01
3.446186242901339014e-01,9.174414421968252187e-01
6.449635504498461014e-01,7.227702937881275158e-01
8.462661066678527355e-01,1.798037979200473035e-01
9.301933094382239808e-01,5.007441445379333667e-01
7.213608411122096609e-01,7.752652273008544537e-01
6.939728695872077191e-02,5.746778042062293812e-01
4.090641634690443951e-01,5.373027525677483984e-01
2.873690291556507126e-01,7.480147505290671850e-01
8.192195424342233467e-01,7.434765687375377574e-01
2.758518488891961162e-01,9.874897703326259712e-01
5.919933997749295962e-01,2.593049728951946076e-02
5.885387917857755058e-01,8.622890679506163281e-01
3.300186131567716119e-01,4.083637798372341532e-01
8.129586504791447288e-02,6.166528903594036271e-01
6.057757217186914289e-01,5.040095510910976850e-01
7.694280954741467005e-02,8.593295026816774040e-01
8.192263501591343644e-01,8.398002982476480138e-01
6.248544923189647271e-02,8.972341436892350419e-01
7.199048841549188227e-01,6.094372667362600859e-01
8.162658713124585352e-01,2.677238900846171665e-01
4.387152911489582419e-01,1.156902494174110729e-01
2.879066155134486493e-01,5.639492896187420223e-01
2.035617721423585991e-01,5.768339039031500359e-01
6.665600635325240608e-01,3.900436736418204653e-01
8.731108550466285534e-01,1.430275850652687475e-01
6.421854797118854430e-01,7.731691667559552616e-01
1.740832975700692398e-01,3.387386229466188281e-01
5.409455393186429761e-01,5.998250920368026762e-01
6.246236001300188301e-01,9.025050463769712650e-01
1.969541888108321537e-01,7.159600832708212792e-01
6.632367852101539452e-01,1.786093728430459548e-01
8.275900990272935243e-01,6.602364240191341827e-01
9.782345610570643002e-01,1.005099386939753980e-01
1.143478874588683136e-01,1.181783111220187088e-01
7.549140030295189430e-01,9.137878794613283340e-01
1.757777105298999332e-01,9.714863952625782950e-01
8.627873575330715639e-01,7.589663518671929676e-01
2.703680209563809056e-01,2.679290978926492928e-01
9.859815464449128708e-02,7.149804921312846728e-02
4.915541441868792050e-01,3.242876642475028826e-01
9.160025762519116155e-01,7.937585994925993038e-01
4.459401934729194106e-01,7.635541639315280849e-01
4.733826121608303295e-01,8.605326352828599479e-01
9.215560448243702574e-01,9.056971476318079750e-01
9.801712940673756869e-01,8.543181858471230461e-01
2.101278173236316715e-01,4.778243260175582541e-01
7.283709959165427517e-01,3.238186616761741243e-01
5.978820436686668183e-01,2.469140851741941645e-01
8.327192141639061518e-02,4.629699039739947897e-01
7.827525277350424471e-01,4.116933650493306840e-01
6.841067085257555025e-01,3.117788310831484111e-01
2.243319351455234090e-01,7.478057925044395704e-02
8.665221077752225387e-01,4.241993424401983015e-01
5.195815704088656561e-01,4.961312430717949029e-01
2.760369775843894979e-01,2.009846752143004123e-01
7.427949078939443117e-01,6.525747212120787122e-01
2.360997983517532095e-02,7.550800788019773613e-02
2.572517746370002190e-01,6.499059676238035932e-01
5.515046545518899057e-01,9.771520118874662542e-01
9.372890952498394990e-01,2.672894957212985645e-01
1.018088456806350850e-01,4.110093298855246879e-01
2.284852766652056277e-01,8.123594288831790244e-01
2.331826290340752172e-01,2.091156083880468808e-02
9.409949795677456930e-01,2.254965340316800182e-02
8.835667480718585320e-01,6.681794270913257172e-01
9.297738344775551278e-01,4.645533279858301556e-01
5.120129338639055616e-01,1.536114993342358459e-01
8.954137214550685897e-01,1.076490723602833155e-01
1.857901451414478711e-02,6.622433292362103208e-01
5.154955465536498194e-01,2.370011973767588431e-01
7.944449139011262595e-01,5.548443755811069966e-01
8.151281389603333150e-01,3.730128671265071638e-01
3.911477370246178031e-01,6.925321380058593324e-01
5.616669079363950656e-02,3.413590056239026449e-01
4.670095089524832765e-01,2.148027254872530989e-02
4.779049599240966506e-01,7.950184250729006585e-01
5.587328509172670987e-01,8.981633210034909442e-01
4.871022111266858357e-01,1.211036292325830543e-01
4.350687266103499540e-01,6.747040801356001261e-01
3.786087479736491290e-01,6.450135436407824496e-01
6.054939485054834369e-01,1.903299888608299684e-01
3.668386021825148502e-01,7.328798684666393282e-01
2.724522411473497829e-01,3.563266203260923026e-01
3.023134556182410781e-01,7.926642292671022272e-01
9.972152132167050320e-02,2.127002377271625666e-01
3.705943385664840495e-01,1.596715000147184704e-01
8.218458201655560735e-01,1.451158026093979370e-02
5.801687477661847669e-01,4.755345683598895534e-01
1.956530940769918292e-02,2.151643241018685870e-02
1.161626682512275077e-01,7.654079648457619012e-01
6.598429177615199315e-01,1.146675530304827051e-01
6.988104641500307856e-01,4.299602853193189578e-01
7.082982393268220100e-01,8.450281214927901630e-01
4.849080858287738161e-01,4.328355818141365052e-01
9.821661416197282612e-01,5.968337131721501709e-01
5.065210052547397535e-02,4.278095875009239601e-01
2.864479197770015695e-01,1.488914268083146863e-02
1.998660954670521961e-01,1.530469320596455907e-01
2.849801068351914823e-02,5.513199227976839367e-01
1.388892371874719256e-01,5.172314927394670026e-01
4.089533710943933364e-01,9.789169098405683389e-01
8.947811893038086772e-01,6.220761074427577642e-01
7.104442317764531056e-01,9.699649434374301160e-01
7.834227015476321609e-01,2.445888332077131300e-01
8.944213003970794551e-01,8.730233885613221112e-01
4.667984406142963172e-01,6.076055949548880841e-01
2.003165649184599495e-01,3.443380668559026248e-02
3.273267468193034047e-01,1.979111410586781306e-01
1.989573319184838041e-01,2.409855433081221632e-01
9.255705496063835191e-01,7.078153222293787072e-01
8.912655785096583738e-01,3.046862536072864613e-01
8.241330156558211995e-01,9.726786126970434765e-01
9.795048507035974961e-01,5.184247114602947848e-01
1.909742436423206846e-01,9.104623289948794440e-01
7.902329979628950340e-01,1.854722765027034814e-01
7.665135483619850421e-02,9.880447881720144654e-01
9.849241610551433546e-01,1.786821598850452109e-02
8.135009743454132414e-01,1.480699064070502557e-01
7.306369300198251038e-02,7.290525638875335890e-01
5.969692666439436746e-01,6.541126381021221681e-01
2.106458230897388928e-01,6.661392487850217314e-01
7.670473317205543928e-01,4.626858751495616096e-01
9.769117240460813978e-01,2.803981417117787367e-01
7.847857878732715786e-01,8.188625776959295166e-01
5.494192206185652960e-01,1.792926853109377827e-02
1.932749272775678984e-01,3.990601538289214045e-01
4.081950219623261544e-01,3.530427095457460140e-01
2.513927987924918783e-02,8.491465423706434645e-01
6.336405092417516371e-01,3.113510158906009351e-01
6.612759193967306937e-01,9.044553458075798025e-01
3.127949805489326218e-01,4.871955228495978285e-01
5.474949483607113310e-01,7.153742752376257563e-01
2.254742777328456738e-01,3.212985332525187809e-01
1.155305044438533768e-01,8.263740374667567501e-01
3.607443241381685928e-01,5.651928356971419598e-01
9.137621979876018319e-01,1.412558723722265319e-01
5.144862578144245857e-01,4.271407547941301619e-01
8.654556396084338576e-01,2.800290372521992421e-01
6.791583133461926991e-01,4.670648707118932874e-01
7.793020382845413652e-01,3.549588176846307785e-02
2.979435606315111729e-02,1.430663679290725687e-01
6.201292071578943244e-01,9.400605293663608641e-01
5.015909430011350478e-01,5.701518629213633282e-01
3.581590281402355913e-01,8.789808541988288759e-01
1.426183829020846172e-01,1.534474677812215915e-01
5.566084575072133278e-01,1.696771178785170808e-01
1.590488665638883914e-01,6.955276276166606486e-01
3.472863389573022097e-01,3.270778724040291907e-01
9.840028224565469106e-01,1.820220869895440852e-01
2.635943692897198543e-01,8.658428007121011794e-01
2.761495677344556476e-01,5.232594275722639576e-01
7.364421398927973872e-01,8.694721675796562854e-01
5.860141896904649261e-01,5.545561719093485831e-01
1.680700963191004149e-01,2.882734692848668012e-01
9.200826194445828055e-01,3.790994856898668441e-01
4.862281934514355863e-01,2.749089491313265743e-01
6.472672914253305709e-01,8.239381144332923457e-01
4.127867392410761171e-01,3.973488197138813072e-01
4.273672751485617649e-01,8.705118262110796978e-01
8.856945225976577962e-01,6.487946159877050478e-02
9.761075347788934486e-01,6.503256356566848861e-01
4.989411042739111402e-01,7.295551436439051685e-02
4.170740979667328929e-01,7.728931346603729047e-02
5.321898983837577424e-01,5.295946097377796091e-02
8.362929021192049284e-01,4.596519396900105581e-01
5.103718810553904417e-01,8.300987574535096947e-01
4.242608787657110581e-01,8.001709751230757783e-01
1.243833958982092924e-01,2.603226859372819169e-01
2.611490268766485379e-01,7.826481425617348719e-01
6.912450129820137956e-01,2.158587461293517418e-01
4.909502521301963851e-01,7.400677590992905674e-01
9.518502593651112509e-01,9.322575075125386634e-01
1.815347257750578036e-01,6.193087302933364402e-01
5.910393537858730229e-01,7.733251356183303837e-01
7.574372523484901309e-02,8.117948519368247684e-01
1.849580891346230826e-01,7.634328204804339268e-01
2.844076765515854421e-01,1.131787251689205798e-01
4.897848035416962897e-02,4.965159022180213877e-01
4.990370982610675132e-01,1.902119056124614294e-01
9.485273895947998746e-01,2.015793238476776272e-01
1.671684373559160774e-01,4.799913937466457892e-01
6.156759121335488860e-01,3.922676785982238679e-01
7.096499188942780867e-01,5.666738696348406767e-01
7.116634997717464772e-01,3.710619382080346806e-01
9.447471404545653151e-01,5.433116505629049797e-01
7.631215109082476467e-01,7.770242052001793409e-01
5.549049560541230441e-01,8.053489070374566516e-01
8.102949667037794290e-01,6.081118135395413571e-01
2.180386235496579173e-01,9.834238854440605637e-01
4.184058483004701179e-01,9.407777157987754491e-01
7.966902108432278862e-01,6.590745343332182760e-02
8.574221310826282139e-01,8.655977555822456093e-01
8.464757088719632172e-01,9.411675496250637707e-01
7.131406636065934501e-01,1.410563355824823173e-02
6.217680657003687994e-01,4.599108203079277368e-01
9.841539291189225214e-01,4.039900422071185382e-01
9.867539282397356226e-01,9.451481850127809725e-01
8.677121146438765420e-01,5.362520275420926685e-01
2.462700523511517914e-01,9.593178629080900688e-01
8.270663068455981204e-01,8.823433410893349871e-02
2.149530938431413185e-01,1.122310736960675515e-01
2.838412970094711940e-01,9.460565772592101075e-01
4.572521909386776939e-01,5.200894744087863897e-01
8.830299083659571835e-01,1.987123587565967076e-01
3.336568668993573628e-01,1.341115911634044311e-02
4.756205471175938837e-01,6.554362964443332107e-01
1.631529369011495145e-01,8.865073525135365173e-01
8.453837020477060760e-01,3.403522089099160208e-01
4.334551949585471742e-01,3.058691779679852396e-01
1.168753910198039869e-01,5.897240057040109562e-01
3.691167858452180095e-01,4.983875836974694939e-01
7.138691033614427139e-01,2.805460730033242367e-01
6.372202342519927010e-01,2.711163713438217715e-01
5.004663024496837087e-01,9.766818564209669429e-01
9.347989674492751533e-01,8.572154678337207123e-02
1.086369251303417327e-01,6.503320852921061768e-01
8.960560417075268402e-01,9.492680612795351136e-01
6.571418962436572642e-01,6.839447049617757290e-01
3.601300025856383202e-01,2.280445462923956224e-01
5.897394655921189832e-02,1.771089318410580815e-01
2.375484740606502165e-01,4.004829502270397801e-01
8.555076461140564970e-01,4.919309635146364990e-01
4.564327117628043107e-01,3.978810761209415903e-01
3.207347048492061869e-01,8.284546471660050315e-01
6.798493802172378420e-01,9.880000615883179904e-01
6.002457059719344956e-01,9.789127289655112918e-01
5.703109405807881283e-01,1.362873582047688936e-01
6.265380301441267896e-01,5.777791267052575508e-01
6.898011247408442070e-01,8.916597657799962828e-02
1.027578800375660850e-01,3.382567001072313007e-01
7.482540557994671326e-01,5.292879484356554087e-01
5.615829219921752991e-01,4.255013632002501156e-01
3.726121319257876818e-01,7.992820235961339836e-01
4.287059212887373016e-01,5.805863173813071709e-01
9.657588339434650671e-01,7.356587815984168000e-01
2.269071097973487383e-01,1.978170716386269401e-01
1.112840107319932326e-01,3.109708123786897316e-02
7.279260932467734868e-01,7.235133556667279198e-01
5.345149071021182419e-02,5.468706558104685644e-02
5.878089700979731713e-01,6.053657677705409634e-01
9.690991355924558626e-01,9.850698664148015427e-01
2.996229610188969605e-01,6.742325372733298794e-02
7.674074382034746789e-01,6.103690441755704743e-01
5.740730057813537845e-01,3.776509282839368153e-01
3.253429247314185147e-01,7.199732976585486721e-01
4.961521109706895638e-02,6.332393094496816532e-01
5.486886403609264606e-02,9.604925832123789586e-01
5.933271084135507412e-01,1.068189352706138684e-01
7.283507393403841901e-01,5.142822514917699817e-02
1.257623504311781715e-01,3.672286072984300986e-01
8.299789069053022939e-01,5.615900203284168724e-01
9.249282662210966954e-01,7.554064615308541120e-01
3.589100027256824088e-01,9.808894337179896450e-01
6.991098177124513979e-01,5.159159522349265892e-01
6.547337611623049725e-01,6.391272971709689443e-01
7.745679622438409462e-01,7.378112394671032526e-01
1.054482051351919858e-01,9.592452762567600377e-01
3.302684552021748488e-01,2.713150092640156386e-01
8.475229856911330462e-01,8.022578703231081354e-01
